id,name,index,type,gears,drive_types,torque,brand_id,concern_id
ba7fad11-d96d-4c1c-a357-f21a4a189f49,SWRA,,4,0,{1},,e0a15176-ea8f-4ce3-97a2-afd0430ef93f,
1b2c6afa-feb1-41ba-9f55-78e47885d38a,A4AF1,,2,4,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
ad51c26a-51b1-4cec-a9dc-3ca0b4159d53,A4AF2,,2,4,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
f31b33ef-d396-499d-859c-7079e86b6fa7,A4AF3,,2,4,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
02092667-45aa-4d1a-8ef9-46312fcf602f,A4BF1,,2,4,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
2bc5d8a3-8e10-4728-b2ed-e63f93e31db5,A4BF2,,2,4,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
d0bfd350-b6f6-4733-848d-21a4298eb8f8,A4BF3,,2,4,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
6132cf89-a53e-4043-afce-c6739471bdfd,A4CF0,,2,4,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
5fa45b3f-40df-4970-88d0-c7f69e3f1c67,A4CF1,,2,4,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
9be1faee-58b9-4f79-9be3-844c82317c50,A4CF2,,2,4,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
05ce06d5-aaa3-41c2-a821-0bab0e4b84c7,A5GF1,,2,5,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
5259e4cc-4882-41d4-90fe-34bfd80b5e93,A5HF1,,2,5,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
aed42de7-d53d-4d98-89ca-ca24ba87ed25,A5SR1,,2,5,"{2,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
0a7a9065-0af4-49be-b519-2845e4d45687,A5SR2,,2,5,"{2,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
a68e50b0-a4ed-4bbd-9d6b-cc66dec651ca,A6GF1,,2,6,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
95afacdd-c33b-49ea-926d-e710191e60c4,A6LF1,,2,6,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
dc56b0e5-a85e-4d21-8f29-5448ec5ba764,A6LF2,,2,6,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
e2729896-4cc3-47b1-9034-499af28b2358,A6LF3,,2,6,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
6a0c3357-ddad-470f-a347-431482ec990a,A6MF1,,2,6,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
3799308b-0613-4ebb-8533-93a7f19f4af7,A6MF2,,2,6,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
3f091fc7-8ce8-4b23-a2e3-a92f04386a2d,A8MF1,,2,8,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
ff2c8c3a-ce5c-451e-a079-c853ccd1e1f3,A8LF1,,2,8,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
c4c4b466-8814-4fec-bb3c-36274da5e1a5,A8LF2,,2,8,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
73333b04-8b98-42ee-a14f-9416f24b6dda,A8LR1,,2,8,"{2,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
ba79403c-a0c1-4545-8b94-12c2d84e1c65,A8TR1,,2,8,"{2,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
b9fac52f-99f2-4dc0-98be-9b73b8cad213,M5AF2,,1,5,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
99657a9c-039a-4009-894f-cafd6420a1b8,M5AF3,,1,5,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
d967f6c4-69d3-4249-bdb3-74750de2cd6c,M5BF1,,1,5,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
08a910fa-c4f5-4598-95ad-a07de9f653f0,M5BF2,,1,5,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
bd411c1e-33d2-4b34-8b24-2ad5e1de35a0,M5CF1,,1,5,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
0d01f605-2a3c-4ab7-b588-b9accad9e2cc,M5CF2,,1,5,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
030d19e5-e523-4ae2-8bf7-4bde9061073a,M5CF3,,1,5,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
9e21db12-038d-4ce0-82b9-dfe028b7f761,M5EF1,,1,5,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
c65434a2-54b8-4371-9e5b-2765d4f7127c,M5EF2,,1,5,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
de2e23a7-4bf9-452a-8223-6080288e2c74,M5GF1,,1,5,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
fb0b8977-df4c-4591-8437-159313d5f00b,M5GF2,,1,5,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
1f8aa102-2c2d-4c79-8ff3-6765ceba9985,M5HF1,,1,5,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
db505f82-b910-4d37-9ea0-269e9f758837,M5HF2,,1,5,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
cbff723c-71c0-44d6-831c-cb1dffc47e59,HTX,,1,5,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
17fd27f3-874c-4084-a013-fdcb059931b5,M5SR1,,1,5,"{2,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
ea3120c3-1e64-459c-9beb-b88af92bdcb2,M5TR1,,1,5,{2},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
ef1097f0-a1ba-41de-9572-c5646a02e006,M5UR1,,1,5,"{2,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
942e7d48-5cff-43dc-acda-3376972d0ec3,M5ZR1,,1,5,{2},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
1f075483-8740-4375-bf0b-ff2c41cd8fa6,M6CF1,,1,6,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
b44626e1-271f-49d0-9719-82801e2e9b14,M6CF3,,1,6,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
e45850a9-a75c-4acd-ae3f-44113b35f636,M6CF4,,1,6,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
7d39fd07-2d56-47e6-9c61-47979169c4cb,MFA60,,1,6,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
b767bfc8-f57f-4d0d-a67c-3cf7f425ef03,M6GF1,,1,6,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
e0ce1078-2d1f-426b-9367-2bcc64e89cec,M6GF2,,1,6,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
fa946e42-efb0-4e8e-9a20-d56f121c466f,M6LF1,,1,6,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
1e916304-a081-4961-95df-30228fb20af2,M6VR1,,1,6,{2},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
92dce736-b75b-44d1-b5f3-a3d3f2363ddf,M6VR2,,1,6,{2},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
f669c8f1-7045-4ffa-a152-c1a3f2482335,H5AMT,,3,5,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
e2fa03db-9b54-43ff-9e85-a5b81a898582,D6GF1,,3,6,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
0e9976ec-b4b1-46fc-914a-21c9bcf10c2c,D6KF1,,3,6,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
64d219f6-d3bf-4f73-82a0-ef0404037a77,D7GF1,,3,7,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
8a979483-d2dd-4036-9ae4-22dfb65d1c48,D7UF1,,3,7,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
8833dccf-c99e-459d-9a47-9ba189df5a66,D8LF1,,3,8,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
61bfa5e2-b5e7-4471-80dc-ebe049f8f123,Gamma CVT,,4,0,"{1,3}",,,2e58e296-ddea-4c5b-8253-f373c6487c1c
da2fab56-8487-4b8c-b830-26176971e95b,Kappa CVT,,4,0,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
8b0f0521-eb4e-4863-84d6-96158f5aaf3a,HEV CVT,,4,0,{1},,,2e58e296-ddea-4c5b-8253-f373c6487c1c
fb02f1d8-3dbe-4b61-9110-5c19c2e7b789,RL3F01A,,2,3,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
b1fbf961-9b9e-453c-ac35-dce41530478b,RN3F01A,,2,3,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
b9b861ec-9613-494c-9d01-94398193a5de,RL4F01A,,2,4,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
f1197632-3470-4846-ae37-1563b70e581c,RE4F02A,,2,4,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
e3205d0c-897d-4ef6-885a-0b6774c54553,RE4F03A,,2,4,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
096efcfb-7084-43b6-a925-ff868d5a30db,RL4F03A,,2,4,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
bdc89b09-00e6-453b-af07-8c4ee36145c1,RE4F03B,,2,4,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
02c25939-be2b-46c5-8f76-8afd104bc2b2,JF403E,,2,4,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
5673013b-f2fe-4fde-9c9a-3d10a0ec100b,RE4F04B,,2,4,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
ff58a976-9452-40b8-8020-9dcf2849dc09,JF402E,,2,4,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
8c730157-358d-4c24-9e59-377846febabc,JF404E,,2,4,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
dbeadd40-019b-4b54-9d33-de9a4f8ce014,JF405E,,2,4,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
658b91a7-40a0-4c6e-b8e7-aa7db3eded0f,JF414E,,2,4,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
7c137091-91f6-468c-b692-e6a7bcd06bcb,JF506E,,2,5,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
78379055-0932-4f56-bc82-8b8ade4ed1fe,JF613E,,2,6,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
a898d718-59c4-4861-8fd0-81ae8873f1eb,3N71B,,2,3,"{2,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
ae307316-b2dd-4da6-9be1-f181aba48c9d,JR401E,,2,4,"{2,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
cdc31ad6-0952-4376-b988-3764e1e37d05,JR402E,,2,4,"{2,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
8cca1c8d-8d2f-4632-b1b8-925a379407e9,JR403E,,2,4,"{2,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
3a5f0397-68f1-4b4b-8269-68dc5a5e50cd,JR404E,,2,4,"{2,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
9ec753f5-d32c-4d89-9536-d9d83c201476,JR405E,,2,4,"{2,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
56072a28-be05-46c9-be50-0e63024eef1c,JR502E,,2,5,"{2,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
c326089b-22a0-4991-8224-f725e4cd11b8,JR507E,,2,5,"{2,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
151af246-27c7-4b8e-aaec-07836de6880a,JR509E,,2,5,"{2,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
ff2fc8dd-13d2-4881-8ed2-f14142c97b2b,JR710E,,2,7,"{2,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
5d8cd3f8-0ad4-4d99-8a0b-e8ea0c0d69b1,JR711E,,2,7,"{2,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
776f7b79-8420-4889-9ac2-cb59eb9a8eb2,JR712E,,2,7,"{2,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
121b3918-defb-4f83-ba4f-a6a72670ff68,RE0F05A,,4,0,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
1da9bff1-6b16-4d09-b872-5cee3ed10f7a,RE0F06A,,4,0,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
256d5df5-aed3-4b37-a3e1-5d24ebf2fded,RE0F21A,,4,0,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
d83d9f9d-d1a9-4d90-b0ff-b7f3decc7b3f,F1C1,,4,0,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
3e02d236-75eb-4ab6-bc4f-d7d5f3d7f385,JF009E,,4,0,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
cb3d7cef-c3ff-428f-a3b9-25943186822b,JF010E,,4,0,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
9f2547b8-9fc9-470b-9812-85dc9f38c2b5,JF011E,,4,0,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
e5900823-fb62-4c3c-97b3-97219de0917c,JF012E,,4,0,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
3ff1109c-f015-4057-b516-5e695e183d3b,JF015E,,4,0,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
508adea9-b9b2-41e6-bb9c-d0a7c59c315b,JF016E,,4,0,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
b582fe75-81ff-4416-a917-a72908f3d6a6,JF017E,,4,0,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
05623a6e-82a3-467a-b153-62ba32fd8aab,JF018E,,4,0,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
664aaeae-11a2-4ba5-9a37-3a7db9083dbb,JF019E,,4,0,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
ee6e1a7e-cecb-472e-8062-07deddebffb3,JF020E,,4,0,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
f69a2b6c-8366-4c3d-97b0-c99fd4ccbc95,JF021E,,4,0,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
a6b9b795-99f7-4c60-8dca-698d5ef3cbd0,JF022E,,4,0,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
f52c398e-4afb-4829-8216-127762f25820,JF023E,,4,0,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
e3a109ad-5154-48e0-91aa-b40dbf4e3cd5,RS5F30A,,1,5,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
589ee88a-d781-42d3-ae73-14fc4426f87c,RS5F91R,,1,5,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
78d56088-3452-4a5a-a76c-178d6143a4fe,RS5F92R,,1,5,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
4585260b-11b1-40c7-9e5d-c6a3f5f3ae91,RS6F52A,,1,6,"{1,3}",,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
ecac9c1a-4252-412d-99a7-b7d87ba64775,RS6F94R,,1,6,{1},,ad3782ea-0c75-4c7c-a190-4b856a6fedcd,
c83cf41e-0e9b-4248-9e3c-b6f8df8c1278,DTF610,,3,6,{1},,3252ed59-13d6-4a75-a3d4-68e111f5f0e8,
3c32c38e-76b2-4e05-b42e-9f74956bf897,DTF630,,3,6,{1},,3252ed59-13d6-4a75-a3d4-68e111f5f0e8,
383f3ed7-7b61-411c-aa67-8e43e69561c0,DTF632,,3,6,{1},,3252ed59-13d6-4a75-a3d4-68e111f5f0e8,
cdb894df-d959-456b-b0bf-ed00fe492e6f,F3A,,2,3,{1},,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
fc252d9f-981a-4920-922f-ed232f19d3aa,G4A-EL,,2,4,{1},,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
3c73d030-8e89-40c2-9e4c-8aab80527314,GF4A-EL,,2,4,{1},,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
63b6666d-b665-4d08-b98d-30b7deab50cc,F4A-EL,,2,4,{1},,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
2c2936b3-3d78-410b-a2c2-e1880b64decd,4F27E,,2,4,{1},,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
328f156c-4568-4fac-82bd-9960848b7809,4F44E,,2,4,"{1,3}",,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
bfd19375-e317-4a1c-a659-f4afe4ed28ee,JR401E,,2,4,"{2,3}",,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
fe9c2371-130c-4d59-ad01-fff89d525be1,JR402E,,2,4,"{2,3}",,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
f9ad4ef4-2b17-4f96-ab0e-798223af7ec9,5F27E,,2,5,{1},,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
96cc10c8-109c-4cce-b865-86763c5f1c8f,JF506E,,2,5,"{1,3}",,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
f629f929-66cb-4d34-88ea-ee2dd91c1444,AW6A-EL,,2,6,"{1,3}",,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
1e42d653-ff68-4919-a065-fa32630bbfd9,CW6A-EL,,2,6,{1},,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
be162773-8ea2-485c-bc22-6bc42362de5d,EW6A-EL,,2,6,{1},,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
abb818bb-49e0-4776-9cd6-8f013e176066,FW6A-EL,,2,6,{1},,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
f66d33a4-e729-4862-b4dc-25aab00692a3,GW6A-EL,,2,6,{1},,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
47dd24a7-7cec-482b-a743-b3a0c845c20b,SJ6A-EL,,2,6,{2},,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
597a0062-cc32-4cf5-8b24-206c06e7602f,MM8AX-EC,,2,8,{3},,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
8c1e0583-399c-4b39-ac53-48918a210b2b,PM8AX-EC,,2,8,{3},,42805fe7-dd74-46aa-b8ba-7321c8f31f0a,
cb1f933b-18a8-4206-840a-301246f3b863,722.3,,2,4,"{2,3}",,fa7c5354-2306-48c9-a81c-30b03694b817,
4e4f932c-af98-4abd-8347-a25bf16f0399,722.4,,2,4,{2},,fa7c5354-2306-48c9-a81c-30b03694b817,
56d0f141-8ee2-42ab-a066-a12d9bda126b,722.5,,2,5,{2},,fa7c5354-2306-48c9-a81c-30b03694b817,
d5424dfd-521f-4ac9-a036-2caab8dd9fc1,722.6,,2,5,"{2,3}",,fa7c5354-2306-48c9-a81c-30b03694b817,
4a0fe1f1-1afd-4d67-b096-7c12fb40e0c8,722.7,,2,5,{1},,fa7c5354-2306-48c9-a81c-30b03694b817,
69bbfec1-bfcc-481e-ad85-ea238d8f0c81,722.9,,2,7,"{2,3}",,fa7c5354-2306-48c9-a81c-30b03694b817,
f4b86060-a029-4a2d-811f-aaf950f1128c,SpeedShift MCT 7,,2,7,"{2,3}",,fa7c5354-2306-48c9-a81c-30b03694b817,
a29cbee9-7ec8-43d9-aed3-652b04406222,SpeedShift TCT 7,,2,7,{2},,fa7c5354-2306-48c9-a81c-30b03694b817,
18ae1234-696d-457c-ad4c-d1e5a7ad3edb,725.0,,2,9,"{2,3}",,fa7c5354-2306-48c9-a81c-30b03694b817,
ee72768e-f804-41c2-ba6e-4173f9c5ae83,SpeedShift MCT 9,,2,9,"{2,3}",,fa7c5354-2306-48c9-a81c-30b03694b817,
036ed5d0-18d7-4fb3-a004-cb4be25fe253,SpeedShift TCT 9,,2,9,{3},,fa7c5354-2306-48c9-a81c-30b03694b817,
4b01e801-f620-4d90-9299-296e7934f46f,Sequentronic,,3,6,{2},,fa7c5354-2306-48c9-a81c-30b03694b817,
1a68fd90-b5d5-4a4a-802f-d8758e54793d,Sprintshift,,3,6,{2},,fa7c5354-2306-48c9-a81c-30b03694b817,
4e48c915-8a4d-4610-a4dd-28a39ce99b34,724.0,,3,7,"{1,3}",,fa7c5354-2306-48c9-a81c-30b03694b817,
e2e8a7c5-2727-4d3c-a014-4b1de11217f8,700.4,,3,7,"{2,3}",,fa7c5354-2306-48c9-a81c-30b03694b817,
11eedf05-0cf0-419f-afaf-9e5d17822840,724.1,,3,8,"{1,3}",,fa7c5354-2306-48c9-a81c-30b03694b817,
96e38f1d-5ea2-4483-b407-3e30cb80246f,722.8,,4,0,{1},,fa7c5354-2306-48c9-a81c-30b03694b817,
ce07807b-2a0c-4c25-a309-4549c171baa8,711.6,,1,5,{2},,fa7c5354-2306-48c9-a81c-30b03694b817,
0080bb6b-fa65-46b1-9338-81462c0c9ef8,711.6,,1,6,{2},,fa7c5354-2306-48c9-a81c-30b03694b817,
8607905d-0c35-484f-989c-1a6c44c2e4b2,716.5,,1,5,{1},,fa7c5354-2306-48c9-a81c-30b03694b817,
e3332b70-14ad-4de2-8d8d-36f67f5698bd,717.4,,1,5,"{2,3}",,fa7c5354-2306-48c9-a81c-30b03694b817,
013f4f27-8067-4842-8532-6590b62be58b,716.6,,1,6,"{2,3}",,fa7c5354-2306-48c9-a81c-30b03694b817,
1181cf7a-1d53-40d7-86a2-00db5273958a,716.7,,1,6,"{2,3}",,fa7c5354-2306-48c9-a81c-30b03694b817,
b39a6bf3-4ea5-4ff9-9e07-bebf9bfca7ef,F4A21,,2,4,{1},,019b82f0-518f-4edc-a5b9-c62f812057f2,
22e871d0-5181-4330-9adf-864fa51d0d66,F4A22,,2,4,{1},,019b82f0-518f-4edc-a5b9-c62f812057f2,
05bbfdc3-7b77-4b92-81cf-584da3497735,F4A23,,2,4,{1},,019b82f0-518f-4edc-a5b9-c62f812057f2,
467ef02e-2f76-4a77-a947-38609c0af04d,F4A33,,2,4,{1},,019b82f0-518f-4edc-a5b9-c62f812057f2,
39b65fea-e655-477e-959a-5ff58177dc5e,F4A41,,2,4,{1},,019b82f0-518f-4edc-a5b9-c62f812057f2,
7ee55584-4194-4975-8a88-ae44b574f3cf,F4A42,,2,4,{1},,019b82f0-518f-4edc-a5b9-c62f812057f2,
fcdac355-25aa-4120-ad9c-02884b2c1b48,F4A51,,2,4,{1},,019b82f0-518f-4edc-a5b9-c62f812057f2,
4d10bf60-ffc1-45bf-87b0-a9ada1814f07,W4A32,,2,4,{3},,019b82f0-518f-4edc-a5b9-c62f812057f2,
54ff2b89-808a-463a-a8c3-7ec03ee5fc93,V4A11,,2,4,{3},,019b82f0-518f-4edc-a5b9-c62f812057f2,
472809ba-f7d4-4a0e-9ccb-0d634d7720ac,V4A12,,2,4,{3},,019b82f0-518f-4edc-a5b9-c62f812057f2,
f93bc0ae-a70b-4698-b8be-5895a4e3ddcf,V4AW2,,2,4,{3},,019b82f0-518f-4edc-a5b9-c62f812057f2,
b51534c9-54bf-4cfb-8268-3652394cfb6b,V4AW3,,2,4,{3},,019b82f0-518f-4edc-a5b9-c62f812057f2,
55801810-a9a9-4b0a-ad35-fd7283f7a92a,V4A51,,2,4,{3},,019b82f0-518f-4edc-a5b9-c62f812057f2,
6c6a04ec-5584-42ea-823e-873c79a078e7,F5A51,,2,5,{1},,019b82f0-518f-4edc-a5b9-c62f812057f2,
69494ac6-3655-4364-8212-e207495db006,V5A51,,2,5,{3},,019b82f0-518f-4edc-a5b9-c62f812057f2,
0e65025f-5087-44f1-8e2a-f9e7fd908ee1,V5AWF,,2,5,{3},,019b82f0-518f-4edc-a5b9-c62f812057f2,
27825ebf-9bef-4483-84d2-ed9af616a228,TL-80NF,,2,8,"{2,3}",,019b82f0-518f-4edc-a5b9-c62f812057f2,
7a0feed2-3b37-42d9-8b24-3acc869a8638,6DCT470,,3,6,"{1,3}",,019b82f0-518f-4edc-a5b9-c62f812057f2,
e03cb34e-dc57-444b-b7ba-3c1da6b65f85,F1C1,,4,0,{1},,019b82f0-518f-4edc-a5b9-c62f812057f2,
4403b703-2d27-42ba-8433-a46e79df8118,JF011E,,4,0,"{1,3}",,019b82f0-518f-4edc-a5b9-c62f812057f2,
4413184b-2a2c-46ab-9272-0ecb7833f244,JF015E,,4,0,"{1,3}",,019b82f0-518f-4edc-a5b9-c62f812057f2,
78fa1b06-c8b1-4472-96ed-76bcf093a8d8,JF016E,,4,0,"{1,3}",,019b82f0-518f-4edc-a5b9-c62f812057f2,
2d78655c-116d-427a-8009-1a8c4dc0ec5d,JF018E,,4,0,"{1,3}",,019b82f0-518f-4edc-a5b9-c62f812057f2,
025a16a7-b153-4de7-935e-f6598e164503,AF13,,2,4,{1},,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
683a133f-9cc5-484c-ac1b-722d07bf2669,AF13 II,,2,4,{1},,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
0e7ae0b2-e7b2-408d-bef0-bc3472085678,AF14,,2,4,{1},,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
3bc4c005-8644-4aa5-bd98-bef22e6fb5be,AF17,,2,4,{1},,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
4a63560a-6f86-4311-b5ce-6344393d34ae,AF20,,2,4,{1},,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
99a12f5a-ce3a-4160-8058-cea080dd07fc,AF22,,2,4,{1},,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
fb77af1d-e112-4957-a9bf-04a6333536d6,AF30,,2,4,{1},,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
1eb9fe28-20a8-4364-b36f-dc8271f43cee,AR25,,2,4,{2},,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
54c327ac-f51f-4f62-b3e2-f31bae8de74f,AR35,,2,4,"{2,3}",,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
dc7440f2-c73c-4988-98dd-6c235b3e8b87,AF23,,2,5,{1},,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
2aaa5f68-b628-4cf6-a4a7-41e8bfca3e9d,AF33,,2,5,"{1,3}",,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
22724835-abce-4fe6-9e6a-4285d49ffa1a,6Т30,,2,6,{1},,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
83c04e07-1f22-4552-af69-e61558c052d9,6Т40,,2,6,"{1,3}",,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
b6d4ced1-de78-49f4-8bae-6ea2c1ffa941,6Т45,,2,6,"{1,3}",,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
3d8dfe3c-b695-4c5a-91b1-3e1f21eaea00,AF40,,2,6,"{1,3}",,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
7077ac7d-3a0d-4588-9516-adf9a59730e7,AF50,,2,8,"{1,3}",,97fe4e48-6e8a-4795-854a-9dea6aaf7990,
